Order_ID,Order_Date,Customer_Name,Segment,Region,City,Product_ID,Product_Name,Category,Quantity,Unit_Price,Total_Sales,Cost,Profit,Payment_Type,Sales_Rep,Discount
SUD-2025-3405,08-12-2025,Fatima Ahmed,Individual,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,3,31001.82,93005.47,69152.65,23.9k,Cash,Mona Abdalla,0.0
SUD-2025-3406,20/09/25,Maha Ahmed,Small Business,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,4,76155.79,304623.18,226162.07,78461.11,Bank,Fatima Khalid,0.0
SUD-2023-3407,"Oct 12, 2023",Mohamed Yousif,Individual,Khartoum,Omdurman,PRD-101,HP LaserJet P1102,Electronics,2,68420.53,136841.06,106761.72,"30,079 SDG",Cash,Mona Abdalla,0.0
SUD-2025-3408,2025/05/23,Ali Yousif,Enterprise,Red Sea,Port Sudan,PRD-110,Desk Lamp,Electronics,6,28664.25,171985.48,148944.2,23041.28,Cash,Sara Ali,0.0
SUD-2024-3409,"Mar 20, 2024",Maha Hassan,Enterprise,Kassala,Kassala,PRD-106,Stapler Set,Office Supplies,2,8347.68,15860.58,11773.4,"4,087 SDG",Cash,Sara Ali,5.0
SUD-2025-3410,07-03-2025,Ali Yousif,Individual,Red Sea,Port Sudan,PRD-110,Desk Lamp,Electronics,3,84320.83,252962.5,193436.75,59525.75,Cash,Fatima Khalid,0.0
SUD-2024-3411,"Oct 16, 2024",Maha Ahmed,Individual,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,2,15155.37,30310.73,"27,232 SDG",3078.53,Bank,Sara Ali,0.0
SUD-2023-3412,"Feb 22, 2023",Maha Musa,Small Business,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,7,31993.73,223956.1,"188,365 SDG",35590.71,Cash,Fatima Khalid,0.0
SUD-2025-3413,2025/12/16,Rania Ali,Small Business,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,6,21741.76,117405.48,89729.54,27675.94,Bank,Fatima Khalid,10.0
SUD-2024-3414,2024/09/05,Khalid Yousif,Individual,Khartoum,Omdurman,PRD-110,Desk Lamp,Electronics,5,37320.36,158611.52,135865.29,22746.23,Bank,Yasir Hassan,15.0
SUD-2024-3415,25-03-2024,Huda Musa,Enterprise,Red Sea,Port Sudan,PRD-110,Desk Lamp,Electronics,7,64063.73,"403,601 SDG",310103.94,93497.53,Cash,Omer Abdelrahman,10.0
SUD-2024-3416,04-12-2024,Mohamed Yousif,Individual,Khartoum,Omdurman,PRD-103,Office Desk - Wood,Furniture,5,28712.17,129.2k,111852.54,"17,352 SDG",Bank,Omer Abdelrahman,10.0
SUD-2025-3417,16-12-2025,Ahmed Musa,Small Business,Khartoum,Khartoum,PRD-104,Ergonomic Chair,Furniture,5,62377.66,311888.3,230291.31,81596.99,Bank,Sara Ali,0.0
SUD-2023-3418,22/06/23,Maha Ali,Small Business,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,10,57390.76,573.9k,447.2k,126693.53,Cash,Sara Ali,0.0
SUD-2023-3419,02/09/23,Fatima Mohamed,Enterprise,Red Sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,8,72671.31,581370.51,417336.79,164.0k,Bank,Mona Abdalla,0.0
SUD-2025-3420,13/05/25,Huda Yousif,Small Business,Red Sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,6,94692.75,568156.51,426883.44,"141,273 SDG",Cash,Mona Abdalla,0.0
SUD-2023-3421,26-09-2023,Rania Abdelsalam,Small Business,Khartoum,Khartoum,PRD-101,HP LaserJet P1102,Electronics,5,68627.54,343137.71,299293.65,"43,844 SDG",Bank,Fatima Khalid,0.0
SUD-2023-3422,"Apr 25, 2023",Eiman Yousif,Enterprise,Red Sea,Port Sudan,PRD-108,Meeting Table,Furniture,4,"62,086 SDG",248343.81,207762.66,40581.15,Cash,Omer Abdelrahman,0.0
SUD-2023-3423,"Jan 11, 2023",Omer Osman,Individual,Khartoum,Omdurman,PRD-110,Desk Lamp,Electronics,3,"78,303 SDG",234908.8,196298.37,38610.43,Cash,Fatima Khalid,0.0
SUD-2025-3424,2025/06/05,Eiman Yousif,Small Business,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,4,90188.19,360752.77,317506.94,43245.83,Bank,Yasir Hassan,0.0
SUD-2024-3425,24-07-2024,Maha Mohamed,Small Business,Red Sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,9,"55,668 SDG",501010.23,381861.18,119149.05,Bank,Sara Ali,0.0
SUD-2025-3426,06-06-2025,Nour Abdalla,Individual,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,9,38193.45,343741.07,279932.18,"63,809 SDG",Cash,Omer Abdelrahman,0.0
SUD-2024-3427,22/02/24,Maha Abdalla,Individual,Kassala,Kassala,PRD-108,Meeting Table,Furniture,3,"80,588 SDG","217,588 SDG",185236.87,"32,351 SDG",Cash,Mona Abdalla,10.0
SUD-2024-3428,"Sep 15, 2024",Mohamed Yousif,Small Business,Kassala,Kassala,PRD-101,HP LaserJet P1102,Electronics,3,27830.15,83490.45,71.2k,12272.04,Cash,Mona Abdalla,0.0
SUD-2023-3429,2023/06/20,Rania Hassan,Individual,Red Sea,Port Sudan,PRD-110,Desk Lamp,Electronics,8,49985.13,399881.06,287091.24,112789.82,Bank,Omer Abdelrahman,0.0
SUD-2024-3430,22-03-2024,Ali Hassan,Individual,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,9,28967.05,260703.49,222917.02,"37,786 SDG",Cash,Fatima Khalid,0.0
SUD-2023-3431,2023/04/25,Maha Osman,Enterprise,Kassala,Kassala,PRD-103,Office Desk - Wood,Furniture,3,48134.5,144403.51,124784.14,19619.37,Bank,Sara Ali,0.0
SUD-2025-3432,2025/05/25,Ahmed Abdelsalam,Individual,Khartoum,Khartoum,PRD-101,HP LaserJet P1102,Electronics,1,89760.97,"80,785 SDG",70935.94,9848.93,Bank,Fatima Khalid,10.0
SUD-2025-3433,11/05/25,Nour Osman,Small Business,Kassala,Kassala,PRD-101,HP LaserJet P1102,Electronics,8,11848.49,90048.5,75751.0,14297.5,Bank,Sara Ali,5.0
SUD-2023-3434,"Sep 03, 2023",Rania Ahmed,Individual,Khartoum,Khartoum,PRD-105,A4 Paper 500 Sheets,Office Supplies,1,15267.1,15.3k,12611.91,2655.19,Bank,Omer Abdelrahman,0.0
SUD-2024-3435,21/09/24,Khalid Ahmed,Small Business,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,4,72.9k,"291,404 SDG",209611.68,81792.77,Bank,Yasir Hassan,0.0
SUD-2025-3436,2025/03/14,Fatima Ali,Enterprise,Kassala,Kassala,PRD-101,HP LaserJet P1102,Electronics,6,91637.18,549823.08,466051.14,83771.94,Bank,Sara Ali,0.0
SUD-2024-3437,2024/12/28,Rania Mohamed,Individual,Khartoum,Khartoum,PRD-110,Desk Lamp,Electronics,4,54716.46,207922.54,"154,500 SDG",53422.35,Cash,Mona Abdalla,5.0
SUD-2025-3438,2025/10/08,Khalid Ahmed,Enterprise,Red Sea,Port Sudan,PRD-108,Meeting Table,Furniture,8,42365.95,321981.24,251404.88,70576.36,Cash,Mona Abdalla,5.0
SUD-2024-3439,2024/07/14,Khalid Yousif,Enterprise,Khartoum,Khartoum,PRD-108,Meeting Table,Furniture,8,17520.56,140164.45,"104,870 SDG",35294.54,Bank,Yasir Hassan,0.0
SUD-2023-3440,2023/11/16,Sara Hassan,Enterprise,Khartoum,Omdurman,PRD-110,Desk Lamp,Electronics,8,59129.39,473035.11,"335,636 SDG",137399.37,Cash,Yasir Hassan,0.0
SUD-2023-3441,10/06/23,,Small Business,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,4,30483.73,"121,935 SDG",103302.89,18632.04,Cash,Omer Abdelrahman,0.0
SUD-2023-3442,11-08-2023,Nour Ahmed,Individual,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,10,26.2k,262397.78,221404.11,40993.67,Bank,Fatima Khalid,0.0
SUD-2025-3443,05-05-2025,Mohamed Ali,Small Business,Khartoum,Khartoum,PRD-102,Dell Latitude 5400,Electronics,6,35964.64,204998.46,174594.97,30.4k,Cash,Fatima Khalid,5.0
SUD-2024-3444,"Apr 29, 2024",Sara Yousif,Individual,Khartoum,Omdurman,PRD-102,Dell Latitude 5400,Electronics,1,23405.47,23405.47,18998.56,4.4k,Bank,Fatima Khalid,0.0
SUD-2023-3445,23-12-2023,Nour Musa,Individual,Khartoum,Omdurman,PRD-108,Meeting Table,Furniture,4,35018.83,133071.57,100983.97,32087.6,Cash,Yasir Hassan,5.0
SUD-2024-3446,23/11/24,Huda Ahmed,Individual,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,5,18369.94,91849.68,66647.14,25202.54,Cash,Mona Abdalla,0.0
SUD-2025-3447,12/03/25,Ali Hassan,Individual,Khartoum,Khartoum,PRD-108,Meeting Table,Furniture,6,53.1k,286656.51,237329.62,49326.89,Cash,Mona Abdalla,10.0
SUD-2024-3448,"Jun 03, 2024",Omer Ahmed,Enterprise,Khartoum,Khartoum,PRD-106,Stapler Set,Office Supplies,3,"24,306 SDG","61,980 SDG",50326.25,11653.63,Cash,Omer Abdelrahman,15.0
SUD-2023-3449,03-02-2023,,Individual,Khartoum,Khartoum,PRD-102,Dell Latitude 5400,Electronics,4,62277.19,"249,109 SDG",216024.57,33084.18,Bank,Sara Ali,0.0
SUD-2024-3450,2024/08/07,Omer Musa,Small Business,Khartoum,Khartoum,PRD-104,Ergonomic Chair,Furniture,3,73.8k,221.5k,188348.49,33130.65,Bank,Fatima Khalid,0.0
SUD-2023-3451,"Mar 15, 2023",Fatima Khalid,Small Business,Khartoum,Khartoum,PRD-103,Office Desk - Wood,Furniture,2,"79,613 SDG","151,264 SDG",120294.9,30968.98,Cash,Mona Abdalla,5.0
SUD-2025-3452,2025/02/28,Huda Mohamed,Individual,Khartoum,Khartoum,PRD-106,Stapler Set,Office Supplies,6,33019.76,198118.55,155983.27,42135.28,Bank,Yasir Hassan,0.0
SUD-2023-3453,"Dec 28, 2023",,Individual,Kassala,Kassala,PRD-108,Meeting Table,Furniture,6,13044.39,78266.34,66428.83,11837.51,Bank,Fatima Khalid,0.0
SUD-2025-3454,12-12-2025,Eiman Mohamed,Individual,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,9,62075.37,558678.31,393.4k,165285.95,,Sara Ali,0.0
SUD-2023-3455,2023/01/31,Omer Ahmed,Small Business,Kassala,Kassala,PRD-101,HP LaserJet P1102,Electronics,3,73968.6,221905.8,165154.9,56750.9,Cash,Mona Abdalla,0.0
SUD-2024-3456,17-11-2024,Omer Hassan,Enterprise,Red Sea,Port Sudan,PRD-107,Canon Printer Ink,Electronics,8,"23,344 SDG",186754.51,154203.03,"32,551 SDG",Cash,Sara Ali,0.0
SUD-2024-3457,14/04/24,Nour Yousif,Small Business,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,3,93222.68,279.7k,236831.29,42836.75,Bank,Sara Ali,0.0
SUD-2023-3458,16-07-2023,Eiman Hassan,Individual,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,8,4920.38,39363.01,33559.59,"5,803 SDG",Cash,Sara Ali,0.0
SUD-2023-3459,2023/05/25,Omer Abdelsalam,Small Business,Khartoum,Khartoum,PRD-109,Pen Box (50 pcs),Office Supplies,10,52603.9,526038.99,402.1k,123978.1,Cash,Fatima Khalid,0.0
SUD-2023-3460,"Dec 01, 2023",Sara Hassan,Individual,Red Sea,Port Sudan,PRD-108,Meeting Table,Furniture,9,"15,433 SDG",138893.93,98737.2,40.2k,Bank,Fatima Khalid,0.0
SUD-2023-3461,2023/08/16,Nour Abdelsalam,Enterprise,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,1,67756.27,67756.27,"56,473 SDG",11283.29,Cash,Omer Abdelrahman,0.0
SUD-2024-3462,25/12/24,Omer Khalid,Small Business,Khartoum,Omdurman,PRD-105,A4 Paper 500 Sheets,Office Supplies,-1,16772.23,-16772.23,-13148.99,-3623.24,Cash,Mona Abdalla,0.0
SUD-2023-3463,12-08-2023,Sara Abdelsalam,Individual,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,4,"55,479 SDG",221915.58,"196,850 SDG",25.1k,Cash,Omer Abdelrahman,0.0
SUD-2023-3464,07-05-2023,Eiman Hassan,Individual,Kassala,Kassala,PRD-101,HP LaserJet P1102,Electronics,2,"82,652 SDG",165304.2,"135,981 SDG",29323.67,Cash,Mona Abdalla,0.0
SUD-2024-3465,2024/06/14,Khalid Ahmed,Small Business,Khartoum,Khartoum,PRD-109,Pen Box (50 pcs),Office Supplies,6,47848.13,287088.75,211198.26,75890.49,Cash,Sara Ali,0.0
SUD-2023-3466,"Jun 07, 2023",Eiman Ali,Enterprise,Red Sea,Port Sudan,PRD-108,Meeting Table,Furniture,7,22221.21,155548.47,112.6k,42910.0,Bank,Fatima Khalid,0.0
SUD-2023-3467,"Oct 03, 2023",Ahmed Abdalla,Individual,Khartoum,Khartoum,PRD-105,A4 Paper 500 Sheets,Office Supplies,7,26536.56,185755.91,159713.32,26042.59,Bank,Omer Abdelrahman,0.0
SUD-2025-3468,27/09/25,Eiman Hassan,Enterprise,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,3,69725.21,209175.64,187293.0,21882.64,Cash,Fatima Khalid,0.0
SUD-2024-3469,26/04/24,Rania Ahmed,Small Business,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,6,95630.59,573783.53,510945.13,62838.4,Cash,Yasir Hassan,0.0
SUD-2023-3470,20/06/23,Omer Abdelsalam,Individual,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,7,38733.4,271.1k,213149.39,57984.38,Cash,Mona Abdalla,0.0
SUD-2023-3471,2023/06/22,Nour Yousif,Small Business,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,5,76976.72,384883.6,315048.19,69835.41,Bank,Mona Abdalla,0.0
SUD-2023-3472,12-04-2023,Mohamed Osman,Enterprise,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,6,48345.58,275569.79,226600.56,49.0k,Bank,Omer Abdelrahman,5.0
SUD-2025-3473,31-01-2025,,Small Business,Khartoum,Omdurman,PRD-101,HP LaserJet P1102,Electronics,4,7438.09,29752.36,21428.55,8323.81,Cash,Omer Abdelrahman,0.0
SUD-2023-3474,26/07/23,Maha Hassan,Small Business,Khartoum,Omdurman,PRD-101,HP LaserJet P1102,Electronics,4,"43,843 SDG",175370.75,"127,910 SDG",47460.65,Bank,Sara Ali,0.0
SUD-2025-3475,2025/05/25,Fatima Musa,Enterprise,Kassala,Kassala,PRD-104,Ergonomic Chair,Furniture,4,85.7k,291534.89,222626.11,68.9k,Cash,Sara Ali,15.0
SUD-2024-3476,01/11/24,Maha Musa,Enterprise,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,4,"38,799 SDG",155194.92,119576.92,"35,618 SDG",Cash,Yasir Hassan,0.0
SUD-2023-3477,28-04-2023,Khalid Abdalla,Small Business,Khartoum,Khartoum,PRD-102,Dell Latitude 5400,Electronics,4,66348.95,238.9k,186336.29,52519.93,Cash,Yasir Hassan,10.0
SUD-2025-3478,01/03/25,Nour Khalid,Enterprise,Khartoum,Khartoum,PRD-109,Pen Box (50 pcs),Office Supplies,10,25501.54,229.5k,205239.33,"24,275 SDG",Cash,Mona Abdalla,10.0
SUD-2025-3479,17-02-2025,Omer Mohamed,Enterprise,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,8,29292.22,210903.96,184923.55,25980.41,Cash,Mona Abdalla,10.0
SUD-2024-3480,2024/09/24,Sara Abdalla,Small Business,Kassala,Kassala,PRD-106,Stapler Set,Office Supplies,1,80636.99,80636.99,58488.56,22148.43,Bank,Fatima Khalid,0.0
SUD-2025-3481,04/03/25,Mohamed Yousif,Enterprise,Kassala,Kassala,PRD-102,Dell Latitude 5400,Electronics,6,22373.06,127526.43,105197.01,22329.42,Bank,Omer Abdelrahman,5.0
SUD-2025-3482,"Dec 03, 2025",Rania Ahmed,Enterprise,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,7,85401.62,"538,030 SDG",481276.46,56753.75,Cash,Fatima Khalid,10.0
SUD-2024-3483,24-04-2024,Eiman Ali,Individual,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,8,85604.96,684839.67,579362.21,105477.46,Cash,Mona Abdalla,0.0
SUD-2023-3484,31/01/23,Huda Abdalla,Individual,Red Sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,7,43699.56,"305,897 SDG",248193.98,57.7k,Cash,Omer Abdelrahman,0.0
SUD-2023-3485,"Dec 12, 2023",Eiman Musa,Small Business,Khartoum,Khartoum,PRD-109,Pen Box (50 pcs),Office Supplies,5,63079.24,315396.18,255250.99,60145.19,Bank,Yasir Hassan,0.0
SUD-2024-3486,"Dec 01, 2024",Ali Mohamed,Enterprise,Khartoum,KHARTOUM,PRD-103,Office Desk - Wood,Furniture,4,51154.71,184156.95,158.2k,"25,976 SDG",Cash,Omer Abdelrahman,10.0
SUD-2023-3487,2023/09/30,Maha Mohamed,Small Business,Khartoum,Omdurman,PRD-107,Canon Printer Ink,Electronics,10,"28,296 SDG",282959.55,240576.69,42382.86,Bank,Omer Abdelrahman,0.0
SUD-2024-3488,2024/01/19,Ali Ali,Small Business,Kassala,Kassala,PRD-106,Stapler Set,Office Supplies,1,66672.58,66672.58,48902.57,17770.01,Cash,Sara Ali,0.0
SUD-2024-3489,"Apr 21, 2024",Nour Musa,Small Business,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,2,43699.04,"78,658 SDG",61278.35,17.4k,Cash,Yasir Hassan,10.0
SUD-2024-3490,21-01-2024,Rania Ahmed,Small Business,Khartoum,Khartoum,PRD-104,Ergonomic Chair,Furniture,5,"21,267 SDG",95700.95,69797.21,25903.74,Cash,Mona Abdalla,10.0
SUD-2023-3491,"Oct 27, 2023",Fatima Khalid,Enterprise,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,7,60430.65,423014.52,364902.5,"58,112 SDG",Cash,Yasir Hassan,0.0
SUD-2024-3492,28-06-2024,Mohamed Abdalla,Small Business,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,9,58274.4,524469.64,409324.72,"115,145 SDG",Bank,Sara Ali,0.0
SUD-2023-3493,14-11-2023,Nour Mohamed,Individual,Khartoum,Omdurman,PRD-108,Meeting Table,Furniture,10,50982.58,509825.81,419390.08,90435.73,Bank,Fatima Khalid,0.0
SUD-2024-3494,13/05/24,Omer Musa,Small Business,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,6,71737.56,387382.81,290421.95,"96,961 SDG",Bank,Fatima Khalid,10.0
SUD-2024-3495,2024/05/26,Ahmed Ali,Enterprise,Khartoum,Omdurman,PRD-110,Desk Lamp,Electronics,8,52906.37,"423,251 SDG",364054.48,59196.49,Cash,Yasir Hassan,0.0
SUD-2023-3496,23/06/23,Ahmed Hassan,Enterprise, khartoum,Omdurman,PRD-103,Office Desk - Wood,Furniture,-7,"54,305 SDG",-380132.37,-316114.34,-64018.03,Bank,Mona Abdalla,0.0
SUD-2024-3497,2024/02/25,Maha Abdalla,Small Business,Red Sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,5,"7,548 SDG",37741.34,28572.44,9168.9,Bank,Omer Abdelrahman,0.0
SUD-2023-3498,16-02-2023,Eiman Hassan,Individual,Red Sea,Port Sudan,PRD-102,Dell Latitude 5400,Electronics,9,68804.21,619237.92,447.1k,172.1k,Cash,Mona Abdalla,0.0
SUD-2025-3499,05/11/25,Ahmed Abdelsalam,Small Business,Red Sea,Port Sudan,PRD-105,A4 Paper 500 Sheets,Office Supplies,2,23160.71,41689.28,29894.29,11794.99,Bank,Omer Abdelrahman,10.0
SUD-2024-3500,17-08-2024,Mohamed Khalid,Enterprise,Khartoum,Omdurman,PRD-102,Dell Latitude 5400,Electronics,5,32565.23,162826.17,117904.53,44921.64,Bank,Omer Abdelrahman,0.0
SUD-2025-3501,26-06-2025,Mohamed Khalid,Enterprise,Khartoum,Khartoum,PRD-106,Stapler Set,Office Supplies,10,57832.5,578325.02,457.2k,121166.67,Cash,Fatima Khalid,0.0
SUD-2023-3502,2023/04/14,Maha Osman,Individual,Khartoum,Khartoum,PRD-105,A4 Paper 500 Sheets,Office Supplies,5,"21,547 SDG",107736.72,80.5k,27211.1,Bank,Mona Abdalla,0.0
SUD-2024-3503,09-07-2024,Maha Ahmed,Small Business,Red Sea,Port Sudan,PRD-109,Pen Box (50 pcs),Office Supplies,3,97158.51,262327.97,233.2k,29089.37,Cash,Yasir Hassan,10.0
SUD-2023-3504,22/01/23,Ali Khalid,Small Business,Red Sea,Port Sudan,PRD-104,Ergonomic Chair,Furniture,5,98.3k,466744.15,332550.48,134193.67,Bank,Fatima Khalid,5.0
SUD-2023-3505,"Sep 17, 2023",Eiman Ali,Small Business,Red Sea,Port Sudan,PRD-108,Meeting Table,Furniture,3,30740.08,82998.21,60949.42,"22,049 SDG",Cash,Omer Abdelrahman,10.0
SUD-2025-3506,06/11/25,Eiman Yousif,Enterprise,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,8,85360.58,"682,885 SDG",526577.21,156307.47,Bank,Mona Abdalla,0.0
SUD-2024-3507,2024/11/08,Mohamed Hassan,Individual,Kassala,Kassala,PRD-106,Stapler Set,Office Supplies,4,4416.29,"15,899 SDG",12777.46,3121.2,Bank,Mona Abdalla,10.0
SUD-2024-3508,2024/01/14,Sara Ali,Individual,Khartoum,Khartoum,PRD-105,A4 Paper 500 Sheets,Office Supplies,3,92214.31,248978.63,182018.97,66959.66,Cash,Sara Ali,10.0
SUD-2024-3509,16-09-2024,Ahmed Hassan,Enterprise,Khartoum,Omdurman,PRD-107,Canon Printer Ink,Electronics,4,37912.75,"151,651 SDG",135706.96,15944.05,Cash,Mona Abdalla,0.0
SUD-2024-3510,"Mar 07, 2024",Maha Hassan,Enterprise,Khartoum,Omdurman,PRD-101,HP LaserJet P1102,Electronics,4,81574.82,326299.28,243852.38,"82,447 SDG",Cash,Yasir Hassan,0.0
SUD-2024-3511,21/04/24,Khalid Ahmed,Individual,Khartoum,Khartoum,PRD-107,Canon Printer Ink,Electronics,3,96631.32,289893.96,213434.3,"76,460 SDG",Cash,Omer Abdelrahman,0.0
SUD-2025-3512,"Feb 01, 2025",Rania Abdelsalam,Enterprise,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,-5,84971.12,-424855.59,-300470.84,"-124,385 SDG",Bank,Sara Ali,0.0
SUD-2023-3513,01-05-2023,Ali Ali,Enterprise,Red Sea,Port Sudan,PRD-103,Office Desk - Wood,Furniture,3,96100.21,"288,301 SDG",216024.6,72276.02,Cash,Fatima Khalid,
SUD-2023-3514,"Jan 31, 2023",,Small Business,Khartoum,OMDURMAN,PRD-102,Dell Latitude 5400,Electronics,10,75159.52,751595.17,621026.51,130568.66,Cash,Fatima Khalid,0.0
SUD-2025-3515,"Mar 27, 2025",Mohamed Osman,Individual,Kassala,Kassala,PRD-107,Canon Printer Ink,Electronics,2,21683.42,43366.84,32566.4,10800.44,Bank,Fatima Khalid,0.0
SUD-2024-3516,"May 08, 2024",Ahmed Ahmed,Individual,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,6,31342.45,"188,055 SDG",141431.92,46622.79,Bank,Sara Ali,0.0
SUD-2025-3517,22-04-2025,Omer Ahmed,Small Business,Kassala,Kassala,PRD-105,A4 Paper 500 Sheets,Office Supplies,5,45526.13,227630.66,197022.5,30.6k,Cash,Sara Ali,0.0
SUD-2025-3518,27/11/25,Khalid Ahmed,Small Business,Red Sea,Port Sudan,PRD-106,Stapler Set,Office Supplies,-4,"97,634 SDG","-390,534 SDG",-289595.35,-100938.67,Bank,Yasir Hassan,0.0
SUD-2025-3519,2025/05/09,Ali Osman,Enterprise,Red Sea,Port Sudan,PRD-108,Meeting Table,Furniture,9,"56,931 SDG",435523.48,350014.12,85509.36,Cash,Fatima Khalid,15.0
SUD-2024-3520,01/03/24,Rania Khalid,Small Business,Khartoum,Khartoum,PRD-107,Canon Printer Ink,Electronics,8,99886.79,"799,094 SDG",566.1k,232972.92,Cash,Omer Abdelrahman,0.0
SUD-2025-3521,"Mar 01, 2025",Omer Osman,Individual,Khartoum,Omdurman,PRD-102,Dell Latitude 5400,Electronics,7,26.1k,182820.58,"143,252 SDG",39568.89,Bank,Fatima Khalid,0.0
SUD-2024-3522,"Jul 09, 2024",Mohamed Hassan,Small Business,Kassala,Kassala,PRD-108,Meeting Table,Furniture,4,"71,331 SDG",242.5k,181074.73,"61,452 SDG",Bank,Fatima Khalid,15.0
SUD-2025-3523,"Dec 01, 2025",Ali Osman,Individual,Khartoum,Omdurman,PRD-103,Office Desk - Wood,Furniture,6,56926.4,307.4k,256646.78,50755.79,Bank,Omer Abdelrahman,10.0
SUD-2023-3524,29/08/23,Ahmed Osman,Enterprise,Kassala,Kassala,PRD-110,Desk Lamp,Electronics,8,94554.92,"756,439 SDG",570634.54,185804.82,Cash,Omer Abdelrahman,0.0
SUD-2025-3525,03-02-2025,Eiman Musa,Enterprise,Khartoum,Omdurman,PRD-101,HP LaserJet P1102,Electronics,2,66.0k,125493.01,111550.43,13942.58,Cash,Omer Abdelrahman,5.0
SUD-2024-3526,"May 26, 2024",Khalid Hassan,Small Business,Khartoum,Khartoum,PRD-109,Pen Box (50 pcs),Office Supplies,10,49431.09,469595.39,350054.37,119541.02,Bank,Mona Abdalla,5.0
SUD-2025-3527,"May 11, 2025",,Individual,Khartoum,Omdurman,PRD-110,Desk Lamp,Electronics,2,96948.21,193896.43,151.3k,42605.81,Cash,Mona Abdalla,0.0
SUD-2024-3528,2024/11/29,Ahmed Hassan,Small Business,Khartoum,Omdurman,PRD-101,HP LaserJet P1102,Electronics,4,18644.26,74577.06,65728.38,8848.68,Cash,Fatima Khalid,0.0
SUD-2024-3529,26/12/24,Ali Hassan,Individual,Khartoum,Khartoum,PRD-107,Canon Printer Ink,Electronics,8,97784.12,782272.93,602684.73,179588.2,Cash,Omer Abdelrahman,0.0
SUD-2024-3530,12-07-2024,Rania Abdalla,Individual,Khartoum,Omdurman,PRD-103,Office Desk - Wood,Furniture,4,21685.33,82404.26,69.4k,12977.39,Cash,Yasir Hassan,5.0
SUD-2024-3531,08-05-2024,Omer Ahmed,Enterprise,Red Sea,Port Sudan,PRD-107,Canon Printer Ink,Electronics,6,91086.01,"464,539 SDG",341309.5,123229.16,Cash,Omer Abdelrahman,15.0
SUD-2023-3532,14-01-2023,Omer Musa,Individual,Red Sea,Port Sudan,PRD-101,HP LaserJet P1102,Electronics,-10,10942.56,-109425.56,-89330.46,-20095.1,Bank,Mona Abdalla,0.0
SUD-2023-3533,"Aug 16, 2023",Ahmed Ahmed,Individual,Kassala,Kassala,PRD-109,Pen Box (50 pcs),Office Supplies,9,21250.33,191252.94,160.1k,"31,180 SDG",Bank,Fatima Khalid,0.0
SUD-2025-3534,15-11-2025,Maha Ali,Individual,Red Sea,Port Sudan,PRD-107,Canon Printer Ink,Electronics,7,6252.88,43770.13,35469.81,8300.32,Bank,Fatima Khalid,0.0
SUD-2023-3535,19-08-2023,Fatima Yousif,Enterprise,Khartoum,Omdurman,PRD-107,Canon Printer Ink,Electronics,4,18808.27,75233.1,63.2k,"11,987 SDG",Cash,Omer Abdelrahman,0.0
